,text,label
333,its 7th day jnu has not took any concern jnusus indefinite hunger strike former jnusu president geeta kumari health has deteriorated further today shifted safdarjung inspite health hurdles she had been continuing the hunger striker modimamidala murdabad ,1
334,modi had promised congres free hindustan was holding government states three states voted opposition mere lies now penance they had doubted honest man will mandate modiji heavily wash off thier sin had not modi met this promise ,2
335,nahi nahi modi chor hai failed every aspect india darknesssale brain washed congressis,0
336,mean use like arnab goswami journalist thought was fearless guy who always confronts the wrong people and exposes them but sadly today has turned into modi bjp slave coz apparently his channel funded the bjp ,0
337,those are voting that this flawed decissiona reminderit better than the imaginary promise depositing rs15 lacs each citizens account least telling that economic feasibility worked out his team,0
338,even after this people does not vote for modi means they are worse than dog who betrays faith edurkumalayum tamil makkal modiku votu podulana kandiepaga nandri kata naigaldan ,0
339,there about 10000 crore sugarcane dues uttar pradesh farmers will keep eye modi sugarcane dues,1
340,lol right modi using indian military campaigner for his elections,2
341,this shows how this government wrecking the environment ,1
342,this the modis where there are respects for women when lawmakers will use this kind rubbish language then what will the impact others @ ,2
343,modi made thousands riot this one when modi burned the rail bogie then incited hindu muslim communal hate then organized mass murder 4000 muslims gujrat 2002 culprit boasting ,0
344,bhakts cheered for lakh every indian lie modi but crib for 6000 every month the poor wah bhakt logic,0
345,"kateel files nomination papers says ‘modi tsunami’ will help bjp sweep the polls
",1
346,performance speakss lies empty words deceive ,0
347,what about fake promises lakh employment womens safety and other fraud fake schemes the hitler modi suit boot sarkar harna hoga hitler modi hatao aur desh bachao bhagwan ram bhoomi hitler modi asli ravan jai shri ram,0
348,"
worlds first modithemed cafe tamil nadu more videos ",2
349,farmers’ welfare about 474 farmers get second installment from next month the centre announced the 75000crore scheme ,1
350,through our vote ensure govt need and deserve anupam kher responds modis vote kar appeal for the 2019 elections ,1
351,yesjaitleys evaluation modi correct modi suffers from the dunningkrugereffectthat means modi has bias illusory superiority which comes from the inability lowability people recognise their lack ability hrs hard workingchestthumping etc,0
352,have started calling chowkidaar narendra modi not happy ,0
353,media likes him likes media one the guys whom lutenys will support for their modi hatred,1
354,1000 leeway whom the muzzies and its saviours the left inc let not try abd change 1000 history but lets try anf change the legacy yrs thats the present bench mark start the change,1
355,think you forgot dollar india handled exceptionally well and one the diplomatic shrewdness and achievement why you always undermine modi government you are always prone criticise even without considering other aspects,2
356,just like modi not pappu,1
357,gave 30000cr anil ambani misused 593cr mplad funds profited massively shirdi scam ensured his sons turnover went 16000 times thats why are saying ,1
